trial,method,weight_weather_risk_score,weight_spatial_risk_score,train_accuracy,train_precision,train_recall,train_f1,train_positive_rate,train_selected_count,train_proxy_total,train_captured_proxy_count,train_top_rate,train_threshold,valid_accuracy,valid_precision,valid_recall,valid_f1,valid_positive_rate,valid_selected_count,valid_proxy_total,valid_captured_proxy_count,valid_top_rate,valid_threshold
105,optuna,0.574464624466226,0.42553537553377385,0.5815,0.44966666666666666,0.347411795003863,0.39198024117390673,0.3,3000,3883,1349,0.3,0.5245461180389493,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5245461180389493
122,optuna,0.6034062583682659,0.39659374163173405,0.5815,0.44966666666666666,0.347411795003863,0.39198024117390673,0.3,3000,3883,1349,0.3,0.520548822571529,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.520548822571529
181,optuna,0.574947027984751,0.42505297201524905,0.5815,0.44966666666666666,0.347411795003863,0.39198024117390673,0.3,3000,3883,1349,0.3,0.5243292019224626,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5243292019224626
179,optuna,0.6054925707334516,0.3945074292665484,0.5811,0.449,0.34689672933299,0.39139909922998695,0.3,3000,3883,1347,0.3,0.5207976875777537,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5207976875777537
199,optuna,0.572649296655656,0.4273507033443441,0.5807,0.4483333333333333,0.3463816636621169,0.3908179572860671,0.3,3000,3883,1345,0.3,0.5249235443902243,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5249235443902243
227,optuna,0.606303265834356,0.393696734165644,0.5807,0.4483333333333333,0.3463816636621169,0.3908179572860671,0.3,3000,3883,1345,0.3,0.5206261552268717,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5206261552268717
208,optuna,0.6065304113239852,0.39346958867601484,0.5805,0.448,0.3461241308266804,0.3905273863141072,0.3,3000,3883,1344,0.3,0.5205713843109213,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5205713843109213
201,optuna,0.5709618257550915,0.4290381742449085,0.5803,0.44766666666666666,0.34586659799124386,0.3902368153421473,0.3,3000,3883,1343,0.3,0.5254036886667388,0.6969,0.01,0.32967032967032966,0.019411193788417987,0.3,3000,91,30,0.3,0.5254036886667388
296,optuna,0.5712020553102001,0.4287979446898,0.5803,0.44766666666666666,0.34586659799124386,0.3902368153421473,0.3,3000,3883,1343,0.3,0.5253078735743328,0.6969,0.01,0.32967032967032966,0.019411193788417987,0.3,3000,91,30,0.3,0.5253078735743328
101,optuna,0.5703076231834436,0.42969237681655637,0.5801,0.44733333333333336,0.34560906515580736,0.38994624437018743,0.3,3000,3883,1342,0.3,0.5256942502793615,0.6967,0.009666666666666667,0.31868131868131866,0.018764153995470722,0.3,3000,91,29,0.3,0.5256942502793615
126,optuna,0.5704256682169244,0.4295743317830756,0.5801,0.44733333333333336,0.34560906515580736,0.38994624437018743,0.3,3000,3883,1342,0.3,0.5256265489469839,0.6967,0.009666666666666667,0.31868131868131866,0.018764153995470722,0.3,3000,91,29,0.3,0.5256265489469839
205,optuna,0.6070972067588961,0.3929027932411037,0.5799,0.447,0.34535153232037086,0.38965567339822754,0.3,3000,3883,1341,0.3,0.5204822142042419,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5204822142042419
133,optuna,0.6227735369393322,0.37722646306066776,0.5793,0.446,0.3445789338140613,0.3887839604823478,0.3,3000,3883,1338,0.3,0.5163126358524311,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5163126358524311
244,optuna,0.6196189398253186,0.3803810601746815,0.5793,0.446,0.3445789338140613,0.3887839604823478,0.3,3000,3883,1338,0.3,0.5171958782124048,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5171958782124048
175,optuna,0.6203966932845467,0.3796033067154532,0.5791,0.44566666666666666,0.3443214009786248,0.3884933895103879,0.3,3000,3883,1337,0.3,0.5169924840377734,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5169924840377734
221,optuna,0.6199190902813139,0.38008090971868613,0.5791,0.44566666666666666,0.3443214009786248,0.3884933895103879,0.3,3000,3883,1337,0.3,0.517125740343574,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.517125740343574
113,optuna,0.5683108192845938,0.4316891807154061,0.5791,0.44566666666666666,0.3443214009786248,0.3884933895103879,0.3,3000,3883,1337,0.3,0.5264452312738974,0.6959,0.008333333333333333,0.27472527472527475,0.016175994823681657,0.3,3000,91,25,0.3,0.5264452312738974
224,optuna,0.5684113818966855,0.4315886181033145,0.5791,0.44566666666666666,0.3443214009786248,0.3884933895103879,0.3,3000,3883,1337,0.3,0.5264104762666144,0.6959,0.008333333333333333,0.27472527472527475,0.016175994823681657,0.3,3000,91,25,0.3,0.5264104762666144
225,optuna,0.5682173572825008,0.4317826427174992,0.5791,0.44566666666666666,0.3443214009786248,0.3884933895103879,0.3,3000,3883,1337,0.3,0.5264783241231562,0.6959,0.008333333333333333,0.27472527472527475,0.016175994823681657,0.3,3000,91,25,0.3,0.5264783241231562
37,optuna,0.6235183239766964,0.3764816760233036,0.5789,0.44533333333333336,0.34406386814318823,0.38820281853842803,0.3,3000,3883,1336,0.3,0.5161444307364094,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5161444307364094
148,optuna,0.6238173870459317,0.3761826129540682,0.5787,0.445,0.34380633530775173,0.3879122475664681,0.3,3000,3883,1335,0.3,0.5160818151417648,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5160818151417648
163,optuna,0.6253081372498198,0.37469186275018007,0.5787,0.445,0.34380633530775173,0.3879122475664681,0.3,3000,3883,1335,0.3,0.5156665480022649,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5156665480022649
51,optuna,0.5673932527062172,0.4326067472937828,0.5787,0.445,0.34380633530775173,0.3879122475664681,0.3,3000,3883,1335,0.3,0.5266288056426515,0.6957,0.008,0.26373626373626374,0.01552895503073439,0.3,3000,91,24,0.3,0.5266288056426515
115,optuna,0.6106583583384146,0.38934164166158525,0.5785,0.44466666666666665,0.34354880247231523,0.3876216765945082,0.3,3000,3883,1334,0.3,0.5196947931024065,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5196947931024065
177,optuna,0.6098560550406924,0.3901439449593076,0.5785,0.44466666666666665,0.34354880247231523,0.3876216765945082,0.3,3000,3883,1334,0.3,0.5199087857944136,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5199087857944136
253,optuna,0.6166853894140548,0.3833146105859453,0.5785,0.44466666666666665,0.34354880247231523,0.3876216765945082,0.3,3000,3883,1334,0.3,0.5180350514057106,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5180350514057106
267,optuna,0.6106065570066531,0.38939344299334694,0.5785,0.44466666666666665,0.34354880247231523,0.3876216765945082,0.3,3000,3883,1334,0.3,0.5197096168815964,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5197096168815964
271,optuna,0.6269796167491586,0.37302038325084136,0.5785,0.44466666666666665,0.34354880247231523,0.3876216765945082,0.3,3000,3883,1334,0.3,0.5152491556572618,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5152491556572618
132,optuna,0.6123192142708527,0.3876807857291474,0.5781,0.444,0.34303373680144217,0.3870405346505884,0.3,3000,3883,1332,0.3,0.5192377004630743,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5192377004630743
168,optuna,0.6274669138412459,0.372533086158754,0.5781,0.444,0.34303373680144217,0.3870405346505884,0.3,3000,3883,1332,0.3,0.5151639888765235,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5151639888765235
192,optuna,0.6151698448702523,0.3848301551297477,0.5781,0.444,0.34303373680144217,0.3870405346505884,0.3,3000,3883,1332,0.3,0.5184838855703771,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5184838855703771
34,optuna,0.6292889183995102,0.3707110816004897,0.5779,0.44366666666666665,0.34277620396600567,0.3867499636786285,0.3,3000,3883,1331,0.3,0.5146624685438639,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5146624685438639
79,optuna,0.6296095840794016,0.3703904159205984,0.5779,0.44366666666666665,0.34277620396600567,0.3867499636786285,0.3,3000,3883,1331,0.3,0.5145706964702681,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5145706964702681
106,optuna,0.627925168009506,0.37207483199049396,0.5779,0.44366666666666665,0.34277620396600567,0.3867499636786285,0.3,3000,3883,1331,0.3,0.5150374842228116,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5150374842228116
162,optuna,0.6145615640357728,0.3854384359642272,0.5779,0.44366666666666665,0.34277620396600567,0.3867499636786285,0.3,3000,3883,1331,0.3,0.5186425941695482,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5186425941695482
166,optuna,0.6299562130534212,0.37004378694657886,0.5779,0.44366666666666665,0.34277620396600567,0.3867499636786285,0.3,3000,3883,1331,0.3,0.5144608425585396,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5144608425585396
211,optuna,0.629060103048454,0.370939896951546,0.5779,0.44366666666666665,0.34277620396600567,0.3867499636786285,0.3,3000,3883,1331,0.3,0.5147278389559695,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5147278389559695
282,optuna,0.6290926361881297,0.3709073638118702,0.5779,0.44366666666666665,0.34277620396600567,0.3867499636786285,0.3,3000,3883,1331,0.3,0.514718544541334,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.514718544541334
42,optuna,0.5638545268444848,0.4361454731555151,0.5775,0.443,0.3422611382951326,0.3861688217347087,0.3,3000,3883,1329,0.3,0.5275468849205398,0.6955,0.007666666666666666,0.25274725274725274,0.014881915237787124,0.3,3000,91,23,0.3,0.5275468849205398
61,optuna,0.5621522846187754,0.4378477153812246,0.5769,0.442,0.3414885397888231,0.385297108818829,0.3,3000,3883,1326,0.3,0.5278501505039664,0.6955,0.007666666666666666,0.25274725274725274,0.014881915237787124,0.3,3000,91,23,0.3,0.5278501505039664
207,optuna,0.5615077683182472,0.4384922316817528,0.5767,0.44166666666666665,0.34123100695338654,0.3850065378468691,0.3,3000,3883,1325,0.3,0.5278881230878695,0.6955,0.007666666666666666,0.25274725274725274,0.014881915237787124,0.3,3000,91,23,0.3,0.5278881230878695
212,optuna,0.5617418200898507,0.4382581799101493,0.5767,0.44166666666666665,0.34123100695338654,0.3850065378468691,0.3,3000,3883,1325,0.3,0.5279116773716207,0.6955,0.007666666666666666,0.25274725274725274,0.014881915237787124,0.3,3000,91,23,0.3,0.5279116773716207
136,optuna,0.5612440915156514,0.43875590848434864,0.5765,0.44133333333333336,0.34097347411795004,0.3847159668749092,0.3,3000,3883,1324,0.3,0.5279547373179432,0.6955,0.007666666666666666,0.25274725274725274,0.014881915237787124,0.3,3000,91,23,0.3,0.5279547373179432
297,optuna,0.6342975267469477,0.3657024732530522,0.5757,0.44,0.33994334277620397,0.3835536829870696,0.3,3000,3883,1320,0.3,0.5135197810437951,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5135197810437951
216,optuna,0.6347139741263959,0.3652860258736042,0.5749,0.43866666666666665,0.3389132114344579,0.38239139909923,0.3,3000,3883,1316,0.3,0.5134568293147983,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5134568293147983
251,optuna,0.5549643318595031,0.44503566814049694,0.5709,0.432,0.3337625547257275,0.376579979660032,0.3,3000,3883,1296,0.3,0.5297175539404024,0.6951,0.007,0.23076923076923078,0.013587835651892591,0.3,3000,91,21,0.3,0.5297175539404024
234,optuna,0.6396823143495558,0.3603176856504443,0.5707,0.43166666666666664,0.333505021890291,0.37628940868807204,0.3,3000,3883,1295,0.3,0.513065185990733,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.513065185990733
270,optuna,0.6396670725912829,0.36033292740871725,0.5707,0.43166666666666664,0.333505021890291,0.37628940868807204,0.3,3000,3883,1295,0.3,0.5130644113813411,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5130644113813411
238,optuna,0.6398353518303916,0.3601646481696083,0.5705,0.43133333333333335,0.3332474890548545,0.37599883771611214,0.3,3000,3883,1294,0.3,0.5130884227318812,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5130884227318812
131,optuna,0.5546038694710047,0.44539613052899524,0.5705,0.43133333333333335,0.3332474890548545,0.37599883771611214,0.3,3000,3883,1294,0.3,0.529831970041098,0.6949,0.006666666666666667,0.21978021978021978,0.012940795858945324,0.3,3000,91,20,0.3,0.529831970041098
111,optuna,0.5510889383681188,0.4489110616318812,0.5693,0.42933333333333334,0.3317022920422354,0.37425541188435274,0.3,3000,3883,1288,0.3,0.5311783738923064,0.6953,0.007333333333333333,0.24175824175824176,0.014234875444839857,0.3,3000,91,22,0.3,0.5311783738923064
259,optuna,0.550740428295325,0.44925957170467484,0.5689,0.42866666666666664,0.33118722637136233,0.37367426994043296,0.3,3000,3883,1286,0.3,0.5312918404932296,0.6953,0.007333333333333333,0.24175824175824176,0.014234875444839857,0.3,3000,91,22,0.3,0.5312918404932296
292,optuna,0.641102923888103,0.358897076111897,0.5687,0.42833333333333334,0.33092969353592583,0.37338369896847307,0.3,3000,3883,1285,0.3,0.5130479503527015,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5130479503527015
127,optuna,0.5494650677250288,0.45053493227497116,0.5681,0.42733333333333334,0.33015709502961627,0.37251198605259334,0.3,3000,3883,1282,0.3,0.5315970157740849,0.6951,0.007,0.23076923076923078,0.013587835651892591,0.3,3000,91,21,0.3,0.5315970157740849
182,optuna,0.5492551381313863,0.45074486186861384,0.5681,0.42733333333333334,0.33015709502961627,0.37251198605259334,0.3,3000,3883,1282,0.3,0.531631903558703,0.6951,0.007,0.23076923076923078,0.013587835651892591,0.3,3000,91,21,0.3,0.531631903558703
68,optuna,0.5373161521454555,0.46268384785454464,0.5679,0.427,0.32989956219417976,0.37222141508063344,0.3,3000,3883,1281,0.3,0.5328272793510197,0.6961,0.008666666666666666,0.2857142857142857,0.016823034616628922,0.3,3000,91,26,0.3,0.5328272793510197
264,optuna,0.5372863824281916,0.46271361757180846,0.5679,0.427,0.32989956219417976,0.37222141508063344,0.3,3000,3883,1281,0.3,0.5328094946726797,0.6961,0.008666666666666666,0.2857142857142857,0.016823034616628922,0.3,3000,91,26,0.3,0.5328094946726797
75,optuna,0.5307513661494362,0.4692486338505638,0.5675,0.42633333333333334,0.3293844965233067,0.37164027313671366,0.3,3000,3883,1279,0.3,0.5338497178507555,0.6957,0.008,0.26373626373626374,0.01552895503073439,0.3,3000,91,24,0.3,0.5338497178507555
152,optuna,0.5324396922520142,0.4675603077479858,0.5673,0.426,0.3291269636878702,0.3713497021647537,0.3,3000,3883,1278,0.3,0.5335212626156164,0.6957,0.008,0.26373626373626374,0.01552895503073439,0.3,3000,91,24,0.3,0.5335212626156164
140,optuna,0.5471905427614895,0.4528094572385105,0.5671,0.4256666666666667,0.3288694308524337,0.3710591311927938,0.3,3000,3883,1277,0.3,0.5321113055927044,0.6953,0.007333333333333333,0.24175824175824176,0.014234875444839857,0.3,3000,91,22,0.3,0.5321113055927044
262,optuna,0.6424509395471183,0.35754906045288165,0.5669,0.42533333333333334,0.3286118980169972,0.37076856022083393,0.3,3000,3883,1276,0.3,0.5129848168455508,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5129848168455508
272,optuna,0.6431736115549055,0.3568263884450944,0.5667,0.425,0.32835436518156064,0.37047798924887404,0.3,3000,3883,1275,0.3,0.512900499730947,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.512900499730947
150,optuna,0.5384428445717929,0.461557155428207,0.5665,0.4246666666666667,0.32809683234612413,0.37018741827691415,0.3,3000,3883,1274,0.3,0.5331354652153946,0.6959,0.008333333333333333,0.27472527472527475,0.016175994823681657,0.3,3000,91,25,0.3,0.5331354652153946
72,optuna,0.5426677188321096,0.4573322811678904,0.5663,0.42433333333333334,0.32783929951068763,0.36989684730495426,0.3,3000,3883,1273,0.3,0.5328730058662515,0.6961,0.008666666666666666,0.2857142857142857,0.016823034616628922,0.3,3000,91,26,0.3,0.5328730058662515
186,optuna,0.5430145110827107,0.45698548891728935,0.5663,0.42433333333333334,0.32783929951068763,0.36989684730495426,0.3,3000,3883,1273,0.3,0.5328517554988389,0.6961,0.008666666666666666,0.2857142857142857,0.016823034616628922,0.3,3000,91,26,0.3,0.5328517554988389
85,optuna,0.53873008377022,0.46126991622978003,0.5663,0.42433333333333334,0.32783929951068763,0.36989684730495426,0.3,3000,3883,1273,0.3,0.5332234966114949,0.6959,0.008333333333333333,0.27472527472527475,0.016175994823681657,0.3,3000,91,25,0.3,0.5332234966114949
92,optuna,0.5421797792955257,0.45782022070447415,0.5661,0.424,0.3275817666752511,0.3696062763329943,0.3,3000,3883,1272,0.3,0.5329628023098202,0.6961,0.008666666666666666,0.2857142857142857,0.016823034616628922,0.3,3000,91,26,0.3,0.5329628023098202
165,optuna,0.5244135539284608,0.47558644607153916,0.5661,0.424,0.3275817666752511,0.3696062763329943,0.3,3000,3883,1272,0.3,0.5345967619010898,0.6957,0.008,0.26373626373626374,0.01552895503073439,0.3,3000,91,24,0.3,0.5345967619010898
258,optuna,0.6448453693718348,0.35515463062816505,0.5659,0.4236666666666667,0.32732423383981457,0.3693157053610344,0.3,3000,3883,1271,0.3,0.5127023528079848,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5127023528079848
53,optuna,0.5255418878593872,0.4744581121406129,0.5657,0.42333333333333334,0.32706670100437807,0.3690251343890745,0.3,3000,3883,1270,0.3,0.5345724739194472,0.6957,0.008,0.26373626373626374,0.01552895503073439,0.3,3000,91,24,0.3,0.5345724739194472
70,optuna,0.525333592814955,0.474666407185045,0.5657,0.42333333333333334,0.32706670100437807,0.3690251343890745,0.3,3000,3883,1270,0.3,0.5345763866095421,0.6957,0.008,0.26373626373626374,0.01552895503073439,0.3,3000,91,24,0.3,0.5345763866095421
62,optuna,0.520012844015928,0.47998715598407216,0.5653,0.4226666666666667,0.326551635333505,0.36844399244515474,0.3,3000,3883,1268,0.3,0.5350588374784836,0.6957,0.008,0.26373626373626374,0.01552895503073439,0.3,3000,91,24,0.3,0.5350588374784836
77,optuna,0.5194523193908265,0.4805476806091736,0.5649,0.422,0.326036569662632,0.3678628505012349,0.3,3000,3883,1266,0.3,0.5352083617720931,0.6957,0.008,0.26373626373626374,0.01552895503073439,0.3,3000,91,24,0.3,0.5352083617720931
15,optuna,0.5107787536243715,0.48922124637562847,0.5647,0.4216666666666667,0.32577903682719545,0.367572279529275,0.3,3000,3883,1265,0.3,0.5365032559896715,0.6957,0.008,0.26373626373626374,0.01552895503073439,0.3,3000,91,24,0.3,0.5365032559896715
78,optuna,0.5148821958000428,0.48511780419995715,0.5647,0.4216666666666667,0.32577903682719545,0.367572279529275,0.3,3000,3883,1265,0.3,0.5360688954587771,0.6957,0.008,0.26373626373626374,0.01552895503073439,0.3,3000,91,24,0.3,0.5360688954587771
90,optuna,0.5130080500886296,0.4869919499113704,0.5647,0.4216666666666667,0.32577903682719545,0.367572279529275,0.3,3000,3883,1265,0.3,0.5362313030208486,0.6957,0.008,0.26373626373626374,0.01552895503073439,0.3,3000,91,24,0.3,0.5362313030208486
13,optuna,0.5056976533248372,0.49430234667516293,0.5643,0.421,0.32526397115632244,0.36699113758535523,0.3,3000,3883,1263,0.3,0.5375024905747618,0.6957,0.008,0.26373626373626374,0.01552895503073439,0.3,3000,91,24,0.3,0.5375024905747618
12,optuna,0.5049816001745134,0.4950183998254867,0.5641,0.4206666666666667,0.32500643832088594,0.36670056661339534,0.3,3000,3883,1262,0.3,0.5376017490263316,0.6957,0.008,0.26373626373626374,0.01552895503073439,0.3,3000,91,24,0.3,0.5376017490263316
56,optuna,0.504860369705436,0.49513963029456404,0.5641,0.4206666666666667,0.32500643832088594,0.36670056661339534,0.3,3000,3883,1262,0.3,0.5376379324276119,0.6957,0.008,0.26373626373626374,0.01552895503073439,0.3,3000,91,24,0.3,0.5376379324276119
66,optuna,0.5052594904945678,0.49474050950543225,0.5641,0.4206666666666667,0.32500643832088594,0.36670056661339534,0.3,3000,3883,1262,0.3,0.5375693597601444,0.6957,0.008,0.26373626373626374,0.01552895503073439,0.3,3000,91,24,0.3,0.5375693597601444
28,optuna,0.6479516351789443,0.3520483648210558,0.5639,0.42033333333333334,0.3247489054854494,0.3664099956414354,0.3,3000,3883,1261,0.3,0.5124173272901479,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5124173272901479
170,optuna,0.5043891976726178,0.49561080232738225,0.5639,0.42033333333333334,0.3247489054854494,0.3664099956414354,0.3,3000,3883,1261,0.3,0.5377281308746104,0.6957,0.008,0.26373626373626374,0.01552895503073439,0.3,3000,91,24,0.3,0.5377281308746104
125,optuna,0.6510570399620366,0.34894296003796343,0.5637,0.42,0.3244913726500129,0.3661194246694755,0.3,3000,3883,1260,0.3,0.5118980310660766,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5118980310660766
118,optuna,0.4971030401868088,0.5028969598131912,0.5619,0.417,0.3221735771310842,0.3635042859218364,0.3,3000,3883,1251,0.3,0.5401466155202741,0.6947,0.006333333333333333,0.2087912087912088,0.012293756065998059,0.3,3000,91,19,0.3,0.5401466155202741
82,optuna,0.6561637892321162,0.34383621076788384,0.5617,0.4166666666666667,0.3219160442956477,0.36321371494987653,0.3,3000,3883,1250,0.3,0.5110338448359857,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5110338448359857
58,optuna,0.6569292601835155,0.34307073981648445,0.5615,0.41633333333333333,0.3216585114602112,0.3629231439779166,0.3,3000,3883,1249,0.3,0.5109788487498289,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5109788487498289
114,optuna,0.6570401016011516,0.34295989839884833,0.5615,0.41633333333333333,0.3216585114602112,0.3629231439779166,0.3,3000,3883,1249,0.3,0.5109532609379089,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5109532609379089
31,optuna,0.4956483395043504,0.5043516604956495,0.5615,0.41633333333333333,0.3216585114602112,0.3629231439779166,0.3,3000,3883,1249,0.3,0.5403714044198068,0.6943,0.005666666666666667,0.18681318681318682,0.010999676480103526,0.3,3000,91,17,0.3,0.5403714044198068
18,optuna,0.49223864396409844,0.5077613560359016,0.5609,0.41533333333333333,0.3208859129539016,0.3620514310620369,0.3,3000,3883,1246,0.3,0.5415812981626508,0.6937,0.004666666666666667,0.15384615384615385,0.009058557101261728,0.3,3000,91,14,0.3,0.5415812981626508
21,optuna,0.4901123245658615,0.5098876754341386,0.5603,0.41433333333333333,0.32011331444759206,0.3611797181461572,0.3,3000,3883,1243,0.3,0.5422730377220898,0.6933,0.004,0.13186813186813187,0.007764477515367195,0.3,3000,91,12,0.3,0.5422730377220898
22,optuna,0.489096245169851,0.510903754830149,0.5599,0.4136666666666667,0.31959824877671905,0.3605985762022374,0.3,3000,3883,1241,0.3,0.5424585118915783,0.6933,0.004,0.13186813186813187,0.007764477515367195,0.3,3000,91,12,0.3,0.5424585118915783
158,optuna,0.4845728678983207,0.5154271321016793,0.5593,0.4126666666666667,0.3188256502704095,0.35972686328635767,0.3,3000,3883,1238,0.3,0.5444081018200213,0.6933,0.004,0.13186813186813187,0.007764477515367195,0.3,3000,91,12,0.3,0.5444081018200213
185,optuna,0.48264943061953197,0.5173505693804681,0.5589,0.412,0.31831058459953643,0.3591457213424379,0.3,3000,3883,1236,0.3,0.5451305369787885,0.6933,0.004,0.13186813186813187,0.007764477515367195,0.3,3000,91,12,0.3,0.5451305369787885
45,optuna,0.4787776455243649,0.5212223544756351,0.5585,0.41133333333333333,0.3177955189286634,0.3585645793985181,0.3,3000,3883,1234,0.3,0.5461669406052313,0.6933,0.004,0.13186813186813187,0.007764477515367195,0.3,3000,91,12,0.3,0.5461669406052313
50,optuna,0.47837002950867086,0.5216299704913292,0.5585,0.41133333333333333,0.3177955189286634,0.3585645793985181,0.3,3000,3883,1234,0.3,0.546204564690588,0.6933,0.004,0.13186813186813187,0.007764477515367195,0.3,3000,91,12,0.3,0.546204564690588
98,optuna,0.4776628416884495,0.5223371583115504,0.5585,0.41133333333333333,0.3177955189286634,0.3585645793985181,0.3,3000,3883,1234,0.3,0.5464894582498834,0.6933,0.004,0.13186813186813187,0.007764477515367195,0.3,3000,91,12,0.3,0.5464894582498834
99,optuna,0.6650335675035164,0.33496643249648356,0.5583,0.411,0.31753798609322686,0.3582740084265582,0.3,3000,3883,1233,0.3,0.5098892509545596,0.6971,0.010333333333333333,0.34065934065934067,0.020058233581365253,0.3,3000,91,31,0.3,0.5098892509545596
